date,open_prc,high_prc,low_prc,close_prc,base_prc,volume
2006-04-06,659000,666000,653000,657000,648000,455479
2006-04-07,658000,660000,648000,654000,657000,370289
2006-04-10,645000,649000,637000,642000,654000,422457
2006-04-11,637000,640000,626000,636000,642000,315382
2006-04-12,632000,633000,626000,630000,636000,245702
2006-04-13,626000,638000,625000,638000,630000,472926
2006-04-14,638000,664000,635000,655000,638000,656189
2006-04-17,660000,661000,645000,648000,655000,276017
2006-04-18,648000,660000,644000,655000,648000,408610
2006-04-19,673000,675000,663000,665000,655000,454502
2006-04-20,665000,672000,661000,663000,665000,354217
2006-04-21,670000,697000,667000,690000,663000,811536
2006-04-24,690000,690000,670000,673000,690000,629815
2006-04-25,658000,672000,653000,660000,673000,573428
2006-04-26,660000,668000,654000,668000,660000,444159
2006-04-27,668000,670000,658000,664000,668000,387665
2006-04-28,662000,662000,643000,644000,664000,558038
2006-05-02,644000,651000,632000,649000,644000,554295
2006-05-03,649000,656000,639000,639000,649000,422943
2006-05-04,639000,647000,635000,645000,639000,358570
2006-05-08,655000,662000,651000,655000,645000,360331
2006-05-09,658000,668000,657000,661000,655000,374489
2006-05-10,661000,665000,652000,657000,661000,358504
2006-05-11,657000,663000,653000,663000,657000,370124
2006-05-12,660000,660000,641000,655000,663000,505552
2006-05-15,646000,650000,639000,650000,655000,564701
2006-05-16,648000,650000,637000,641000,650000,444398
2006-05-17,642000,660000,642000,653000,641000,456718
2006-05-18,638000,644000,633000,641000,653000,449293
2006-05-19,642000,644000,631000,638000,641000,444471
2006-05-22,638000,640000,623000,624000,638000,417043
2006-05-23,615000,633000,611000,630000,624000,596744
2006-05-24,630000,634000,615000,629000,630000,556616
2006-05-25,629000,631000,615000,616000,629000,515523
2006-05-26,626000,632000,617000,620000,616000,481028
2006-05-29,622000,627000,620000,622000,620000,303251
2006-05-30,622000,624000,612000,612000,622000,421709
2006-06-01,607000,616000,601000,606000,612000,600278
2006-06-02,611000,618000,606000,614000,606000,388064
2006-06-05,618000,619000,610000,613000,614000,319869
2006-06-07,596000,605000,596000,599000,613000,613711
2006-06-08,599000,599000,575000,575000,599000,828960
2006-06-09,578000,583000,573000,575000,575000,611160
2006-06-12,576000,576000,563000,572000,575000,478698
2006-06-13,560000,561000,548000,549000,572000,826105
2006-06-14,544000,561000,541000,553000,549000,652894
2006-06-15,564000,564000,553000,553000,553000,384950
2006-06-16,576000,577000,565000,571000,553000,562580
2006-06-19,571000,576000,561000,564000,571000,417912
2006-06-20,563000,566000,552000,556000,564000,391732
2006-06-21,556000,564000,555000,556000,556000,275733
2006-06-22,565000,572000,560000,565000,556000,467571
2006-06-23,565000,571000,561000,568000,565000,297930
2006-06-26,570000,585000,570000,582000,568000,463995
2006-06-27,585000,590000,583000,583000,582000,315355
2006-06-28,575000,580000,571000,580000,583000,368498
2006-06-29,585000,592000,584000,590000,580000,319977
2006-06-30,607000,609000,602000,603000,590000,589329
2006-07-03,607000,611000,604000,605000,603000,251869
2006-07-04,611000,612000,601000,601000,605000,190793
2006-07-05,585000,605000,585000,603000,601000,269876
2006-07-06,593000,600000,590000,598000,603000,350618
2006-07-07,601000,606000,600000,601000,598000,288042
2006-07-10,594000,607000,589000,606000,601000,358169
2006-07-11,594000,612000,594000,608000,606000,338181
2006-07-12,606000,612000,599000,608000,608000,469399
2006-07-13,600000,609000,595000,600000,608000,475982
2006-07-14,587000,591000,582000,584000,600000,487421
2006-07-18,576000,584000,576000,582000,584000,303848
2006-07-19,580000,588000,580000,580000,582000,284263
2006-07-20,594000,598000,590000,598000,580000,442084
2006-07-21,591000,597000,590000,597000,598000,197197
2006-07-24,587000,594000,583000,588000,597000,309236
2006-07-25,596000,602000,594000,598000,588000,333605
2006-07-26,598000,604000,596000,599000,598000,153988
2006-07-27,599000,605000,594000,604000,599000,305647
2006-07-28,600000,604000,597000,600000,604000,196304
2006-07-31,610000,614000,608000,608000,600000,553216
2006-08-01,609000,615000,605000,605000,608000,267449
2006-08-02,603000,614000,602000,609000,605000,218896
2006-08-03,618000,619000,610000,610000,609000,251309
2006-08-04,612000,617000,612000,615000,610000,162429
2006-08-07,619000,619000,604000,606000,615000,301027
2006-08-08,605000,617000,605000,615000,606000,279143
2006-08-09,615000,623000,609000,616000,615000,302756
2006-08-10,616000,620000,609000,614000,616000,349779
2006-08-11,617000,622000,607000,607000,614000,331499
2006-08-14,610000,611000,600000,605000,607000,344119
2006-08-16,618000,622000,614000,618000,605000,394115
2006-08-17,630000,647000,629000,644000,618000,776523
2006-08-18,650000,665000,647000,658000,644000,754939
2006-08-21,660000,668000,655000,657000,658000,367493
2006-08-22,648000,658000,648000,658000,657000,393161
2006-08-23,654000,658000,644000,646000,658000,294230
2006-08-24,639000,641000,631000,637000,646000,355650
2006-08-25,642000,651000,639000,646000,637000,320356
2006-08-28,650000,652000,643000,643000,646000,214444
2006-08-29,652000,661000,650000,660000,643000,309598
2006-08-30,660000,661000,649000,652000,660000,283944
2006-08-31,654000,662000,650000,650000,652000,413401
2006-09-01,652000,657000,649000,653000,650000,179028
2006-09-04,662000,662000,655000,656000,653000,179730
2006-09-05,656000,660000,652000,657000,656000,146528
2006-09-06,658000,658000,651000,654000,657000,165470
2006-09-07,646000,651000,643000,649000,654000,202533
2006-09-08,644000,650000,644000,647000,649000,167494
2006-09-11,647000,649000,633000,633000,647000,366389
2006-09-12,638000,642000,629000,632000,633000,353782
2006-09-13,640000,645000,637000,642000,632000,499576
2006-09-14,642000,655000,641000,655000,642000,620439
2006-09-15,653000,658000,651000,656000,655000,239772
2006-09-18,657000,679000,657000,673000,656000,527198
2006-09-19,673000,678000,671000,672000,673000,289412
2006-09-20,663000,669000,659000,667000,672000,315110
2006-09-21,674000,677000,664000,665000,667000,285264
2006-09-22,658000,661000,652000,654000,665000,235364
2006-09-25,650000,658000,648000,650000,654000,250113
2006-09-26,654000,658000,646000,651000,650000,257110
2006-09-27,655000,663000,655000,659000,651000,355216
2006-09-28,662000,672000,660000,668000,659000,343998
2006-09-29,669000,672000,661000,664000,668000,226625
2006-10-02,659000,669000,659000,665000,664000,290037
2006-10-04,659000,660000,647000,648000,665000,403729
2006-10-09,652000,657000,625000,642000,648000,597019
2006-10-10,642000,650000,640000,640000,642000,197276
2006-10-11,635000,644000,633000,640000,640000,216929
2006-10-12,636000,645000,634000,636000,640000,372132
2006-10-13,645000,648000,642000,644000,636000,269853
2006-10-16,652000,658000,646000,650000,644000,340581
2006-10-17,650000,651000,642000,647000,650000,183493
2006-10-18,641000,644000,636000,642000,647000,323106
2006-10-19,645000,648000,632000,636000,642000,334332
2006-10-20,635000,638000,629000,631000,636000,464194
2006-10-23,631000,631000,620000,625000,631000,433013
2006-10-24,630000,633000,623000,626000,625000,363472
2006-10-25,624000,631000,621000,625000,626000,354819
2006-10-26,627000,634000,625000,629000,625000,333162
2006-10-27,629000,629000,616000,620000,629000,441651
2006-10-30,617000,619000,607000,609000,620000,402440
2006-10-31,607000,616000,603000,611000,609000,482808
2006-11-01,618000,620000,613000,615000,611000,279048
2006-11-02,614000,619000,611000,614000,615000,260489
2006-11-03,617000,620000,609000,611000,614000,280251
2006-11-06,609000,610000,599000,605000,611000,348796
2006-11-07,615000,615000,605000,609000,605000,355836
2006-11-08,615000,621000,615000,615000,609000,280736
2006-11-09,620000,631000,618000,631000,615000,565233
2006-11-10,628000,632000,626000,629000,631000,269615
2006-11-13,636000,640000,633000,639000,629000,330929
2006-11-14,648000,650000,644000,647000,639000,373706
2006-11-15,655000,662000,653000,662000,647000,597223
2006-11-16,676000,676000,657000,657000,662000,380746
2006-11-17,658000,658000,653000,654000,657000,185934
2006-11-20,656000,656000,647000,652000,654000,288586
2006-11-21,653000,656000,648000,650000,652000,210661
2006-11-22,647000,660000,647000,660000,650000,243090
2006-11-23,663000,665000,651000,654000,660000,249849
2006-11-24,654000,656000,646000,652000,654000,182419
2006-11-27,647000,650000,639000,642000,652000,322215
2006-11-28,631000,637000,630000,630000,642000,322048
2006-11-29,628000,637000,628000,629000,630000,339139
2006-11-30,636000,644000,635000,638000,629000,331362
2006-12-01,640000,645000,639000,640000,638000,168014
2006-12-04,643000,646000,637000,641000,640000,200100
2006-12-05,648000,651000,638000,638000,641000,350827
2006-12-06,638000,640000,629000,635000,638000,262821
2006-12-07,629000,635000,625000,626000,635000,297643
2006-12-08,617000,618000,608000,611000,626000,510161
2006-12-11,610000,612000,602000,604000,611000,451199
2006-12-12,606000,610000,599000,600000,604000,328052
2006-12-13,600000,609000,600000,602000,600000,347571
2006-12-14,603000,614000,600000,614000,602000,869434
2006-12-15,614000,615000,607000,608000,614000,473796
2006-12-18,610000,615000,608000,610000,608000,404331
2006-12-19,610000,614000,608000,610000,610000,342849
2006-12-20,609000,620000,609000,616000,610000,484659
2006-12-21,619000,620000,613000,615000,616000,322380
2006-12-22,612000,614000,608000,610000,615000,346335
2006-12-26,609000,611000,602000,606000,610000,311490
2006-12-27,611000,614000,604000,612000,606000,196598
2006-12-28,616000,619000,610000,613000,612000,218266
2007-01-02,620000,627000,616000,625000,613000,355265
2007-01-03,627000,628000,611000,611000,625000,394730
2007-01-04,611000,612000,603000,607000,611000,381464
2007-01-05,608000,609000,595000,595000,607000,586649
2007-01-08,592000,594000,579000,582000,595000,682494
2007-01-09,587000,594000,582000,586000,582000,402197
2007-01-10,582000,584000,575000,578000,586000,522576
2007-01-11,579000,588000,578000,582000,578000,613040
2007-01-12,590000,606000,585000,603000,582000,826085
2007-01-15,612000,615000,607000,612000,603000,673506
2007-01-16,615000,615000,611000,613000,612000,310451
2007-01-17,610000,610000,597000,602000,613000,498084
2007-01-18,599000,599000,589000,595000,602000,435259
2007-01-19,588000,588000,579000,585000,595000,744502
2007-01-22,585000,593000,583000,591000,585000,424080
2007-01-23,591000,600000,588000,596000,591000,515474
2007-01-24,600000,604000,599000,601000,596000,285136
2007-01-25,606000,608000,602000,603000,601000,235971
2007-01-26,600000,600000,587000,587000,603000,769965
2007-01-29,590000,591000,577000,578000,587000,595390
2007-01-30,582000,586000,575000,583000,578000,427479
2007-01-31,585000,585000,575000,579000,583000,375461
2007-02-01,576000,584000,576000,580000,579000,407592
2007-02-02,583000,591000,580000,587000,580000,767090
2007-02-05,589000,590000,583000,586000,587000,484554
2007-02-06,585000,588000,583000,587000,586000,296092
2007-02-07,588000,589000,580000,586000,587000,427843
2007-02-08,588000,590000,580000,581000,586000,515750
2007-02-09,579000,586000,579000,585000,581000,316085
2007-02-12,580000,580000,569000,572000,585000,925768
2007-02-13,569000,571000,560000,562000,572000,791736
2007-02-14,567000,573000,567000,567000,562000,630109
2007-02-15,581000,582000,569000,574000,567000,629396
2007-02-16,578000,592000,574000,590000,574000,856061
2007-02-20,595000,602000,588000,600000,590000,466277
2007-02-21,602000,612000,600000,606000,600000,553852
2007-02-22,606000,612000,602000,602000,606000,369153
2007-02-23,603000,604000,590000,593000,602000,528882
2007-02-26,587000,589000,579000,583000,593000,588859
2007-02-27,586000,586000,575000,581000,583000,449491
2007-02-28,558000,570000,558000,567000,581000,907799
2007-03-02,561000,572000,559000,566000,567000,674137
2007-03-05,562000,572000,561000,563000,566000,551685
2007-03-06,565000,579000,565000,569000,563000,581082
2007-03-07,575000,576000,565000,570000,569000,533148
2007-03-08,570000,582000,567000,574000,570000,581132
2007-03-09,583000,589000,580000,586000,574000,624981
2007-03-12,590000,602000,590000,602000,586000,633907
2007-03-13,604000,604000,593000,600000,602000,336560
2007-03-14,586000,588000,580000,584000,600000,501489
2007-03-15,585000,592000,584000,586000,584000,491675
2007-03-16,586000,593000,581000,589000,586000,290331
2007-03-19,587000,590000,582000,587000,589000,251118
2007-03-20,585000,587000,575000,579000,587000,430997
2007-03-21,581000,585000,575000,579000,579000,251192
2007-03-22,585000,589000,582000,582000,579000,442398
2007-03-23,584000,586000,576000,580000,582000,345432
2007-03-26,582000,585000,578000,584000,580000,317996
2007-03-27,582000,583000,577000,580000,584000,375604
2007-03-28,580000,580000,570000,572000,580000,452146
2007-03-29,565000,574000,564000,569000,572000,615086
2007-03-30,569000,569000,562000,563000,569000,455340
2007-04-02,564000,571000,564000,566000,563000,400701
2007-04-03,567000,578000,566000,574000,566000,393533
2007-04-04,583000,597000,581000,595000,574000,895368
2007-04-05,601000,603000,591000,593000,595000,315446
2007-04-06,596000,598000,584000,587000,593000,308915
2007-04-09,590000,590000,583000,584000,587000,255566
2007-04-10,584000,589000,576000,578000,584000,445632
2007-04-11,584000,601000,583000,599000,578000,849659
2007-04-12,597000,604000,594000,604000,599000,687057
2007-04-13,604000,610000,595000,601000,604000,717531
2007-04-16,599000,603000,593000,593000,601000,404544
2007-04-17,596000,599000,588000,593000,593000,447858
2007-04-18,590000,591000,581000,583000,593000,504000
2007-04-19,581000,582000,568000,569000,583000,642283
2007-04-20,574000,578000,571000,573000,569000,334966
2007-04-23,578000,584000,570000,570000,573000,371509
2007-04-24,574000,577000,568000,571000,570000,502092
2007-04-25,576000,578000,562000,564000,571000,590415
2007-04-26,570000,581000,570000,580000,564000,542671
2007-04-27,581000,587000,573000,580000,580000,608528
2007-04-30,580000,583000,569000,574000,580000,377020
2007-05-02,570000,580000,570000,575000,574000,330000
2007-05-03,578000,581000,573000,574000,575000,293331
2007-05-04,574000,578000,574000,576000,574000,242355
2007-05-07,580000,587000,578000,587000,576000,585381
2007-05-08,588000,593000,579000,582000,587000,609400
2007-05-09,580000,586000,574000,580000,582000,388931
2007-05-10,585000,586000,575000,575000,580000,425696
2007-05-11,575000,577000,569000,573000,575000,361271
2007-05-14,575000,578000,570000,574000,573000,303571
2007-05-15,574000,575000,569000,573000,574000,332598
2007-05-16,569000,574000,569000,570000,573000,274571
2007-05-17,569000,573000,562000,566000,570000,659833
2007-05-18,560000,561000,548000,554000,566000,887355
2007-05-21,547000,558000,546000,552000,554000,541705
2007-05-22,556000,567000,556000,565000,552000,818029
2007-05-23,566000,568000,559000,562000,565000,376001
2007-05-25,550000,557000,550000,552000,562000,610558
2007-05-28,550000,551000,546000,548000,552000,394294
2007-05-29,546000,547000,535000,537000,548000,688101
2007-05-30,537000,537000,525000,532000,537000,788854
2007-05-31,536000,542000,532000,535000,532000,646556
2007-06-01,546000,559000,543000,556000,535000,965614
2007-06-04,566000,578000,563000,572000,556000,1083523
2007-06-05,575000,582000,569000,571000,572000,610785
2007-06-07,559000,570000,559000,569000,571000,482594
2007-06-08,562000,576000,561000,572000,569000,672987
2007-06-11,578000,585000,572000,578000,572000,669738
